"UserID","full","sur","family","Photo","active","date","place","terms","first_start","last_end","first_cv"
1156,"Gérard P.M.J. MONNIER-BESOMBES","Gérard P.M.J.","MONNIER-BESOMBES","https://www.europarl.europa.eu/mepphoto/1156.jpg",FALSE,"1953-07-04T00:00:00","Marseille","3","1989-07-25T00:00:00","1991-12-04T00:00:00","Doctor of science; biologist; Doctor of Mediterranean ecology."
23735,"Enrique MONSONÍS DOMINGO","Enrique","MONSONÍS DOMINGO","https://www.europarl.europa.eu/mepphoto/23735.jpg",FALSE,"1931-06-28T00:00:00","Burriana","5","2003-03-26T00:00:00","2004-07-19T00:00:00","Graduate in law (Valencia and Strasbourg) (1954)."
2165,"Manuel F. MONTEIRO","Manuel F.","MONTEIRO","https://www.europarl.europa.eu/mepphoto/2165.jpg",FALSE,"1962-04-01T00:00:00","Lisboa","4","1994-07-19T00:00:00","1995-10-19T00:00:00","Graduate in law (Catholic University of Lisbon). Director of the communications division of the Confederation of Portuguese Industry (CIP). Specialist in the audit section of the Banco Comercial Português."
1338,"José María MONTERO ZABALA","José María","MONTERO ZABALA","https://www.europarl.europa.eu/mepphoto/1338.jpg",FALSE,"1954-04-24T00:00:00","Bilbao (Vizcaya)","2-3","1987-07-06T00:00:00","1990-09-01T00:00:00","Studied at the faculties of law and sociology of the University of Deusto."
1940,"Enrico MONTESANO","Enrico","MONTESANO","https://www.europarl.europa.eu/mepphoto/1940.jpg",FALSE,"1945-06-07T00:00:00","Roma","4","1994-07-19T00:00:00","1996-11-10T00:00:00","Surveyor's diploma."
952,"Aymeri de MONTESQUIOU FEZENSAC","Aymeri","de MONTESQUIOU FEZENSAC","https://www.europarl.europa.eu/mepphoto/952.jpg",FALSE,"1942-07-07T00:00:00","Marsan (Gers)","3","1989-11-04T00:00:00","1993-04-16T00:00:00","Higher degree (DES) in economics and finance."
4362,"Elizabeth MONTFORT","Elizabeth","MONTFORT","https://www.europarl.europa.eu/mepphoto/4362.jpg",FALSE,"1954-06-29T00:00:00","Nantes","5-5-5","1999-07-20T00:00:00","2004-07-19T00:00:00","Master's degree in private law (1977). Philosophy degree (1977). History degree (1982)."
28385,"Cristobal MONTORO ROMERO","Cristobal","MONTORO ROMERO","https://www.europarl.europa.eu/mepphoto/28385.jpg",FALSE,"1950-07-28T00:00:00","Jaén","6","2004-07-20T00:00:00","2008-03-31T00:00:00","Graduate in Economics from the Autonomous University of Madrid (UAM) (1973); Doctor in economics (UAM, 1981). Assistant lecturer in public finance (UAM, 1973-1982) and deputy professor (1982-1988). Professor of public finance at the University of Cantabria (since 1989). Economist and director of studies. Member of the Boards of Directors of Telefónica, Iberia, Endesa and Sociedad Estatal de Participaciones Empresariales (1996-2000)."
1339,"Fernando MORÁN LÓPEZ","Fernando","MORÁN LÓPEZ","https://www.europarl.europa.eu/mepphoto/1339.jpg",FALSE,"1926-03-25T00:00:00","Avilés (Asturias)","2-3-4","1987-07-06T00:00:00","1999-03-30T00:00:00","Graduate in law. Studied political science and economics in Paris and at the London School of Economics. Career diplomat."
1398,"James MOORHOUSE","James","MOORHOUSE","https://www.europarl.europa.eu/mepphoto/1398.jpg",FALSE,"1924-01-01T00:00:00","Copenhagen","1-2-3-4","1979-07-17T00:00:00","1999-07-19T00:00:00","Educated at St Paul's School, London, and University of London (King's College and Imperial College). Chartered engineer. Has worked as an aircraft designer, airline project engineer, oil company technical and environmental adviser, and board adviser on the environment to a leading mining group."
2080,"Gisèle M.H. MOREAU","Gisèle M.H.","MOREAU","https://www.europarl.europa.eu/mepphoto/2080.jpg",FALSE,"1941-06-30T00:00:00","Paris","4","1994-07-19T00:00:00","1999-07-19T00:00:00","Professional qualification as a bank employee."
742,"Louise MOREAU","Louise","MOREAU","https://www.europarl.europa.eu/mepphoto/742.jpg",FALSE,"1921-01-29T00:00:00","Grenoble (Isère)","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
764,"Jacques P. MOREAU","Jacques P.","MOREAU","https://www.europarl.europa.eu/mepphoto/764.jpg",FALSE,"1933-08-25T00:00:00","Saint Estèphe (Gironde)","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
765,"Robert J. MORELAND","Robert J.","MORELAND","https://www.europarl.europa.eu/mepphoto/765.jpg",FALSE,"1941-08-21T00:00:00","Gloucester","1","1979-07-17T00:00:00","1984-07-23T00:00:00",NA
4454,"Jorge MOREIRA DA SILVA","Jorge","MOREIRA DA SILVA","https://www.europarl.europa.eu/mepphoto/4454.jpg",FALSE,"1971-04-24T00:00:00","Famalicão","5","1999-07-20T00:00:00","2003-10-05T00:00:00","Graduate in electrical engineering (University of Oporto, 1994). University lecturer in economics, management, educational sciences, computer engineering, electrical engineering and international cooperation at the Lusiad, Lusophone, Independent and Modern Universities (1994-1999)."
26811,"Enric MORERA CATALÀ","Enric","MORERA CATALÀ","https://www.europarl.europa.eu/mepphoto/26811.jpg",FALSE,"1964-04-03T00:00:00","Oliva","5","2004-04-02T00:00:00","2004-07-19T00:00:00",NA
1101,"Luigi MORETTI","Luigi","MORETTI","https://www.europarl.europa.eu/mepphoto/1101.jpg",FALSE,"1944-06-06T00:00:00","Nembro (Bergamo)","3-4","1989-07-25T00:00:00","1999-07-19T00:00:00","Surveyor's diploma."
28347,"Javier MORENO SÁNCHEZ","Javier","MORENO SÁNCHEZ","https://www.europarl.europa.eu/mepphoto/28347.jpg",TRUE,"1965-03-12T00:00:00","Ginebra (Suiza)","6-9","2004-07-20T00:00:00","9999-12-31T00:00:00","Degree in International Relations from the Graduate Institute of International Studies in Geneva (1985-1989). Secondary school teacher in Geneva (1987-1990). Trainee at the European Commission's Directorate-General for External Relations, Directorate for relations with South America (1991)."
2171,"Eluned MORGAN","Eluned","MORGAN","https://www.europarl.europa.eu/mepphoto/2171.jpg",FALSE,"1967-02-16T00:00:00","Cardiff","4-5-6","1994-07-19T00:00:00","2009-07-13T00:00:00","BA (European Studies) (1990). Worked for S4C (Channel Four Wales) (1991-1992). BBC researcher (1992-1994)."
4453,"Luisa MORGANTINI","Luisa","MORGANTINI","https://www.europarl.europa.eu/mepphoto/4453.jpg",FALSE,"1940-11-05T00:00:00","Villadossola","5-5-6-6","1999-07-20T00:00:00","2009-07-13T00:00:00","Studied industrial sociology and economics at Ruskin College, Oxford (1967-1968). Clerical worker (1954-1958); INCA-CGIL social worker (1958-1964); teacher of adults"
4332,"Philippe MORILLON","Philippe","MORILLON","https://www.europarl.europa.eu/mepphoto/4332.jpg",FALSE,"1935-10-24T00:00:00","Casablanca (Maroc)","5-6-6","1999-07-20T00:00:00","2009-07-13T00:00:00","Graduate of Saint-Cyr military college (1956), the École supérieure for studies relating to electricity (1964) and the Army Staff College (1974)."
34482,"Alexandru-Ioan MORȚUN","Alexandru-Ioan","MORȚUN","https://www.europarl.europa.eu/mepphoto/34482.jpg",FALSE,"1951-07-16T00:00:00","Drobeta Tr. Severin","6-6","2005-09-26T00:00:00","2007-12-09T00:00:00","Degree in Medicine, Faculty of Medicine, Timişoara University (1976); specialisation in paediatrics (1982); chief medical consultant (1996)."
1921,"Marlies MOSIEK-URBAHN","Marlies","MOSIEK-URBAHN","https://www.europarl.europa.eu/mepphoto/1921.jpg",FALSE,"1946-08-09T00:00:00","Leipzig","4","1994-07-19T00:00:00","1999-04-22T00:00:00","Studied law in Freiburg, Lausanne, Geneva and Bonn. Began career in the judiciary at the Marburg and Giessen Social Court (1974); appointed judge at the Land Social Court in Darmstadt (1986); appointed deputy director of the Frankfurt Social Court (1991); judge at the Federal Social Court (since 1992)."
1580,"Didier MOTCHANE","Didier","MOTCHANE","https://www.europarl.europa.eu/mepphoto/1580.jpg",FALSE,"1931-09-17T00:00:00","Paris","1-2","1979-07-17T00:00:00","1989-05-22T00:00:00",NA
1983,"Pierre MOSCOVICI","Pierre","MOSCOVICI","https://www.europarl.europa.eu/mepphoto/1983.jpg",FALSE,"1957-09-16T00:00:00","Paris","4-6","1994-07-19T00:00:00","2007-06-25T00:00:00","Master's degree in economics (Paris X, 1978). Master's degree in politics (Paris X, 1978). Postgraduate diploma (DEA) in macro-economics (Paris I, 1979). Postgraduate diploma (DEA) in philosophy (Paris IV, 1980). Graduate of the Paris Institute of Political Studies (1980). Studied at ENA (1982-1984)."
28507,"Ashley MOTE","Ashley","MOTE","https://www.europarl.europa.eu/mepphoto/28507.jpg",FALSE,"1936-01-25T00:00:00","London","6-6","2004-07-20T00:00:00","2009-07-13T00:00:00","City of London Freeman's School (1952). British Army (1954-1956). Worked in journalism and public affairs (1956-1972). Self-employed in international marketing (1972-1990)."
1591,"Ernest MÜHLEN","Ernest","MÜHLEN","https://www.europarl.europa.eu/mepphoto/1591.jpg",FALSE,"1926-06-08T00:00:00","Ettelbruck","2","1984-07-24T00:00:00","1989-07-24T00:00:00","Licentiate in economics and financial studies, doctorate in economics (University of Paris). Official of the ECSC and the Commission of the EEC 1952-1973. Lecturer in the Faculty of Economics of the University of Strasbourg."
2044,"Edith MÜLLER","Edith","MÜLLER","https://www.europarl.europa.eu/mepphoto/2044.jpg",FALSE,"1949-03-03T00:00:00","Kaldenkirchen","4","1994-07-19T00:00:00","1999-07-19T00:00:00","Passed second state law examination."
2183,"Nana MOUSKOURI","Nana","MOUSKOURI","https://www.europarl.europa.eu/mepphoto/2183.jpg",FALSE,"1934-10-13T00:00:00","Hania","4","1994-07-19T00:00:00","1999-07-19T00:00:00","Diploma in singing and piano (Athens Academy of Music). Numerous tours as a performer in Europe and in many non-European countries."
