"UserID","Term_1","Term_2","Term_3","Term_4","Term_5","Term_6","Term_7","Term_8","Term_9"
190519,NA,NA,NA,NA,NA,NA,NA,594,2914817
124902,NA,NA,NA,NA,NA,NA,NA,1826,NA
194658,NA,NA,NA,NA,NA,NA,NA,271,NA
124940,NA,NA,NA,NA,NA,NA,NA,216,NA
125108,NA,NA,NA,NA,NA,NA,NA,170,NA
1849,NA,NA,1225,NA,1826,647,NA,1826,NA
124839,NA,NA,NA,NA,NA,NA,NA,1826,NA
28228,NA,NA,NA,NA,NA,1819,1812,1826,NA
99650,NA,NA,NA,NA,NA,NA,NA,139,NA
124945,NA,NA,NA,NA,NA,NA,NA,77,NA
188624,NA,NA,NA,NA,NA,NA,NA,732,NA
193269,NA,NA,NA,NA,NA,NA,NA,384,NA
191377,NA,NA,NA,NA,NA,NA,NA,517,NA
1946,NA,NA,NA,1805,NA,1819,1812,183,NA
125030,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96839,NA,NA,NA,NA,NA,NA,1812,1826,NA
4267,NA,NA,NA,NA,1826,1819,1812,1826,2914817
124874,NA,NA,NA,NA,NA,NA,NA,1826,NA
96805,NA,NA,NA,NA,NA,NA,1812,136,NA
28341,NA,NA,NA,NA,NA,952,1812,1726,NA
4289,NA,NA,NA,NA,1826,1819,1812,1826,2914817
39726,NA,NA,NA,NA,NA,581,160,1826,NA
124695,NA,NA,NA,NA,NA,NA,NA,1826,NA
96765,NA,NA,NA,NA,NA,NA,1812,1826,NA
124745,NA,NA,NA,NA,NA,NA,NA,1826,NA
38398,NA,NA,NA,NA,NA,823,1812,1826,1689
124954,NA,NA,NA,NA,NA,NA,NA,1826,NA
125029,NA,NA,NA,NA,NA,NA,NA,308,NA
4262,NA,NA,NA,NA,1826,1819,1812,1826,NA
23752,NA,NA,NA,NA,469,NA,NA,NA,NA
124882,NA,NA,NA,NA,NA,NA,NA,502,NA
96870,NA,NA,NA,NA,NA,NA,1812,1826,NA
125105,NA,NA,NA,NA,NA,NA,NA,1826,NA
131051,NA,NA,NA,NA,NA,NA,NA,1594,NA
96761,NA,NA,NA,NA,NA,NA,1812,1826,2914817
131750,NA,NA,NA,NA,NA,NA,NA,1582,NA
2128,NA,NA,NA,980,1826,1002,NA,1441,NA
132925,NA,NA,NA,NA,NA,NA,NA,1481,NA
96709,NA,NA,NA,NA,NA,NA,1812,1215,2914817
188945,NA,NA,NA,NA,NA,NA,NA,707,2914817
189507,NA,NA,NA,NA,NA,NA,NA,664,NA
190518,NA,NA,NA,NA,NA,NA,NA,600,2913287
188622,NA,NA,NA,NA,NA,NA,NA,732,NA
183338,NA,NA,NA,NA,NA,NA,NA,1119,2914603
124799,NA,NA,NA,NA,NA,NA,NA,215,2914817
124837,NA,NA,NA,NA,NA,NA,NA,1826,2914817
1928,NA,NA,NA,1826,1826,1819,1812,1826,NA
4246,NA,NA,NA,NA,1826,1819,1812,1826,2914817
28224,NA,NA,NA,NA,NA,1819,1812,1826,2914817
124747,NA,NA,NA,NA,NA,NA,NA,1826,2914817
125016,NA,NA,NA,NA,NA,NA,NA,1826,NA
96763,NA,NA,NA,NA,NA,NA,1812,870,NA
124764,NA,NA,NA,NA,NA,NA,NA,373,NA
124729,NA,NA,NA,NA,NA,NA,NA,1493,NA
125019,NA,NA,NA,NA,NA,NA,NA,1212,NA
96791,NA,NA,NA,NA,NA,NA,1812,1826,2914817
23784,NA,NA,NA,NA,79,1819,1812,676,NA
124899,NA,NA,NA,NA,NA,NA,NA,328,NA
96876,NA,NA,NA,NA,NA,NA,1812,1826,NA
124872,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28166,NA,NA,NA,NA,NA,1819,58,1826,NA
114268,NA,NA,NA,NA,NA,NA,725,1826,2914817
28165,NA,NA,NA,NA,NA,1819,1812,1826,NA
124852,NA,NA,NA,NA,NA,NA,NA,1826,2914817
4513,NA,NA,NA,NA,1826,1819,1812,1826,213
4282,NA,NA,NA,NA,1826,1819,1812,1826,NA
28481,NA,NA,NA,NA,NA,550,1812,1826,NA
124788,NA,NA,NA,NA,NA,NA,NA,1826,NA
124849,NA,NA,NA,NA,NA,NA,NA,823,NA
23821,NA,NA,NA,NA,79,1819,1812,1826,549
125104,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124855,NA,NA,NA,NA,NA,NA,NA,1826,NA
128717,NA,NA,NA,NA,NA,NA,NA,1489,NA
28132,NA,NA,NA,NA,NA,1819,1812,91,NA
96779,NA,NA,NA,NA,NA,NA,1812,1826,2914817
124947,NA,NA,NA,NA,NA,NA,NA,1826,NA
96891,NA,NA,NA,NA,NA,NA,1812,1826,2914817
4516,NA,NA,NA,NA,1826,1819,742,1126,NA
28379,NA,NA,NA,NA,NA,1819,1812,1826,NA
122885,NA,NA,NA,NA,NA,NA,145,1826,NA
1922,NA,NA,NA,1826,1826,1819,1812,1826,NA
124827,NA,NA,NA,NA,NA,NA,NA,273,NA
130100,NA,NA,NA,NA,NA,NA,NA,1642,2914817
135491,NA,NA,NA,NA,NA,NA,NA,1180,NA
124809,NA,NA,NA,NA,NA,NA,NA,1826,819
135490,NA,NA,NA,NA,NA,NA,NA,1314,NA
124840,NA,NA,NA,NA,NA,NA,NA,1650,NA
185628,NA,NA,NA,NA,NA,NA,NA,956,NA
90110,NA,NA,NA,NA,NA,NA,NA,254,NA
28331,NA,NA,NA,NA,NA,1819,1812,1243,NA
185340,NA,NA,NA,NA,NA,NA,NA,980,NA
133316,NA,NA,NA,NA,NA,NA,NA,1453,NA
124963,NA,NA,NA,NA,NA,NA,NA,1826,213
117491,NA,NA,NA,NA,NA,NA,NA,1635,NA
2002,NA,NA,NA,1826,1826,1819,1812,909,NA
192465,NA,NA,NA,NA,NA,NA,NA,453,NA
189525,NA,NA,NA,NA,NA,NA,NA,655,2914817
190464,NA,NA,NA,NA,NA,NA,NA,598,2914603
190517,NA,NA,NA,NA,NA,NA,NA,600,2914817
193706,NA,NA,NA,NA,NA,NA,NA,31,NA
193080,NA,NA,NA,NA,NA,NA,NA,385,NA
190799,NA,NA,NA,NA,NA,NA,NA,546,NA
191693,NA,NA,NA,NA,NA,NA,NA,487,2914817
188623,NA,NA,NA,NA,NA,NA,NA,733,NA
192634,NA,NA,NA,NA,NA,NA,NA,440,2913199
125062,NA,NA,NA,NA,NA,NA,NA,209,NA
125036,NA,NA,NA,NA,NA,NA,NA,256,NA
37448,NA,NA,NA,NA,NA,342,299,243,NA
124697,NA,NA,NA,NA,NA,NA,NA,1526,NA
96837,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96730,NA,NA,NA,NA,NA,NA,1812,1826,897
23712,NA,NA,NA,NA,79,1819,1812,1826,2914817
124894,NA,NA,NA,NA,NA,NA,NA,1826,NA
2323,NA,NA,NA,647,1826,1819,1812,1826,2914817
4556,NA,NA,NA,NA,1826,1819,1812,1826,NA
124896,NA,NA,NA,NA,NA,NA,NA,1826,NA
96776,NA,NA,NA,NA,NA,NA,1812,1826,2913955
96796,NA,NA,NA,NA,NA,NA,1812,1826,2914817
28397,NA,NA,NA,NA,NA,1819,1812,1826,NA
58789,NA,NA,NA,NA,NA,NA,NA,1826,2914817
2119,NA,NA,NA,679,NA,NA,NA,299,NA
124881,NA,NA,NA,NA,NA,NA,NA,1826,NA
96762,NA,NA,NA,NA,NA,NA,1812,1826,NA
125112,NA,NA,NA,NA,NA,NA,NA,1826,NA
125028,NA,NA,NA,NA,NA,NA,NA,1826,NA
124806,NA,NA,NA,NA,NA,NA,NA,1826,2914817
97136,NA,NA,NA,NA,NA,NA,1812,1826,NA
28389,NA,NA,NA,NA,NA,1819,NA,1826,1569
1909,NA,NA,NA,1826,1826,NA,1812,1826,2914817
111011,NA,NA,NA,NA,NA,NA,942,1826,213
124816,NA,NA,NA,NA,NA,NA,NA,1826,NA
1185,NA,NA,1819,1826,39,NA,NA,1523,NA
96920,NA,NA,NA,NA,NA,NA,1812,1826,NA
96931,NA,NA,NA,NA,NA,NA,1812,1493,NA
125025,NA,NA,NA,NA,NA,NA,NA,1826,2913884
107041,NA,NA,NA,NA,NA,NA,1186,1826,NA
96790,NA,NA,NA,NA,NA,NA,1812,502,NA
124943,NA,NA,NA,NA,NA,NA,NA,1073,NA
28288,NA,NA,NA,NA,NA,1819,1812,1826,2914817
28225,NA,NA,NA,NA,NA,1819,1812,1101,NA
28240,NA,NA,NA,NA,NA,1819,1812,1826,NA
125020,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124737,NA,NA,NA,NA,NA,NA,NA,1826,NA
124875,NA,NA,NA,NA,NA,NA,NA,1826,2913578
28301,NA,NA,NA,NA,NA,1819,1812,1826,NA
124937,NA,NA,NA,NA,NA,NA,NA,693,NA
96919,NA,NA,NA,NA,NA,NA,1812,1826,NA
4432,NA,NA,NA,NA,1826,1819,1812,1449,NA
124880,NA,NA,NA,NA,NA,NA,NA,608,NA
124953,NA,NA,NA,NA,NA,NA,NA,1826,213
96835,NA,NA,NA,NA,NA,NA,1812,1561,NA
124802,NA,NA,NA,NA,NA,NA,NA,420,2914817
124897,NA,NA,NA,NA,NA,NA,NA,1826,NA
124956,NA,NA,NA,NA,NA,NA,NA,1614,NA
28615,NA,NA,NA,NA,NA,1819,1812,1826,2914817
96698,NA,NA,NA,NA,NA,NA,1220,1826,2914817
28308,NA,NA,NA,NA,NA,1819,1812,719,NA
124702,NA,NA,NA,NA,NA,NA,NA,1826,NA
1055,NA,NA,1819,1826,1826,1819,1812,1826,NA
106202,NA,NA,NA,NA,NA,NA,NA,139,NA
96847,NA,NA,NA,NA,NA,NA,1323,105,NA
96697,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96756,NA,NA,NA,NA,NA,NA,1812,1826,2914817
2309,NA,NA,NA,938,1826,1819,NA,1826,213
125192,NA,NA,NA,NA,NA,NA,NA,1826,NA
124736,NA,NA,NA,NA,NA,NA,NA,1826,NA
28251,NA,NA,NA,NA,NA,1819,1812,357,NA
124878,NA,NA,NA,NA,NA,NA,NA,1826,NA
125037,NA,NA,NA,NA,NA,NA,NA,1826,NA
97513,NA,NA,NA,NA,NA,NA,NA,988,NA
96784,NA,NA,NA,NA,NA,NA,1812,1826,NA
1204,NA,NA,1344,NA,383,1819,1812,614,NA
34728,NA,NA,NA,NA,NA,1356,1812,853,NA
96729,NA,NA,NA,NA,NA,NA,1812,1826,NA
124792,NA,NA,NA,NA,NA,NA,NA,286,NA
1023,NA,1826,1819,1826,1360,1819,1812,1826,NA
23768,NA,NA,NA,NA,79,1819,1812,1826,2913987
1179,NA,NA,1344,NA,NA,NA,NA,1493,NA
96918,NA,NA,NA,NA,NA,NA,1812,1826,NA
28135,NA,NA,NA,NA,NA,1819,1812,1826,NA
28617,NA,NA,NA,NA,NA,398,726,1703,2914817
129164,NA,NA,NA,NA,NA,NA,NA,1698,2914244
96710,NA,NA,NA,NA,NA,NA,1812,1290,NA
22418,NA,NA,NA,NA,910,1819,1812,1826,NA
97137,NA,NA,NA,NA,NA,NA,1812,51,NA
1038,NA,NA,1819,1826,1826,1819,1812,1826,NA
96912,NA,NA,NA,NA,NA,NA,1085,1826,NA
124952,NA,NA,NA,NA,NA,NA,NA,1826,213
4542,NA,NA,NA,NA,1826,1819,1812,827,NA
101580,NA,NA,NA,NA,NA,NA,1601,915,NA
124701,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124836,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96882,NA,NA,NA,NA,NA,NA,1812,1226,NA
1854,NA,NA,1225,1826,1826,1819,1812,1826,1188
28393,NA,NA,NA,NA,NA,1819,1812,1826,NA
96851,NA,NA,NA,NA,NA,NA,1812,1826,NA
5846,NA,NA,NA,NA,1614,1819,1812,1826,NA
124863,NA,NA,NA,NA,NA,NA,NA,1634,NA
125128,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124818,NA,NA,NA,NA,NA,NA,NA,1826,379
28451,NA,NA,NA,NA,NA,646,NA,1826,NA
96767,NA,NA,NA,NA,NA,NA,1812,1826,NA
103845,NA,NA,NA,NA,NA,NA,NA,508,NA
96715,NA,NA,NA,NA,NA,NA,1812,1826,NA
124944,NA,NA,NA,NA,NA,NA,NA,1826,NA
33989,NA,NA,NA,NA,NA,581,1812,147,NA
124841,NA,NA,NA,NA,NA,NA,NA,1826,NA
124876,NA,NA,NA,NA,NA,NA,NA,1354,NA
124960,NA,NA,NA,NA,NA,NA,NA,1087,NA
28390,NA,NA,NA,NA,NA,1819,1812,1826,2914817
124893,NA,NA,NA,NA,NA,NA,NA,1826,NA
124786,NA,NA,NA,NA,NA,NA,NA,945,NA
124886,NA,NA,NA,NA,NA,NA,NA,627,NA
136236,NA,NA,NA,NA,NA,NA,NA,1247,2914082
103246,NA,NA,NA,NA,NA,NA,1021,1399,NA
131749,NA,NA,NA,NA,NA,NA,NA,1559,NA
26851,NA,NA,NA,NA,95,NA,1812,1398,NA
131507,NA,NA,NA,NA,NA,NA,NA,1579,2914591
26146,NA,NA,NA,NA,NA,NA,NA,993,NA
188733,NA,NA,NA,NA,NA,NA,NA,138,213
185974,NA,NA,NA,NA,NA,NA,NA,909,2914632
132366,NA,NA,NA,NA,NA,NA,NA,1526,2913437
188906,NA,NA,NA,NA,NA,NA,NA,737,NA
133326,NA,NA,NA,NA,NA,NA,NA,214,NA
190774,NA,NA,NA,NA,NA,NA,NA,577,2914817
28141,NA,NA,NA,NA,NA,1819,1812,654,2914817
188718,NA,NA,NA,NA,NA,NA,NA,384,NA
188636,NA,NA,NA,NA,NA,NA,NA,731,213
185619,NA,NA,NA,NA,NA,NA,NA,959,2914817
124857,NA,NA,NA,NA,NA,NA,NA,895,NA
96872,NA,NA,NA,NA,NA,NA,1812,600,NA
24942,NA,NA,NA,NA,NA,NA,555,488,2913656
192635,NA,NA,NA,NA,NA,NA,NA,440,2914817
192298,NA,NA,NA,NA,NA,NA,NA,466,NA
190713,NA,NA,NA,NA,NA,NA,NA,578,2914817
124851,NA,NA,NA,NA,NA,NA,NA,1826,NA
125069,NA,NA,NA,NA,NA,NA,NA,817,NA
96752,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96648,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96892,NA,NA,NA,NA,NA,NA,1812,1826,65
124879,NA,NA,NA,NA,NA,NA,NA,140,NA
125023,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96806,NA,NA,NA,NA,NA,NA,1812,1784,NA
111014,NA,NA,NA,NA,NA,NA,942,1826,NA
114279,NA,NA,NA,NA,NA,NA,775,573,NA
23894,NA,NA,NA,NA,79,1819,1812,1826,NA
124877,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124713,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28248,NA,NA,NA,NA,NA,647,1812,1826,NA
96739,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96809,NA,NA,NA,NA,NA,NA,1662,1826,1524
124939,NA,NA,NA,NA,NA,NA,NA,146,NA
28223,NA,NA,NA,NA,NA,1819,1812,1826,2914817
124705,NA,NA,NA,NA,NA,NA,NA,1826,2913629
37324,NA,NA,NA,NA,NA,581,1812,1826,151
124826,NA,NA,NA,NA,NA,NA,NA,1826,NA
124735,NA,NA,NA,NA,NA,NA,NA,1826,2914817
4270,NA,NA,NA,NA,1826,NA,1812,455,NA
96656,NA,NA,NA,NA,NA,NA,1812,1826,NA
124700,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96655,NA,NA,NA,NA,NA,NA,1812,1826,NA
33984,NA,NA,NA,NA,NA,581,1812,1826,NA
112611,NA,NA,NA,NA,NA,NA,851,1826,2914817
124800,NA,NA,NA,NA,NA,NA,NA,823,NA
2327,NA,NA,NA,433,1826,1819,1812,1752,NA
23699,NA,NA,NA,NA,79,NA,NA,1826,2914817
96781,NA,NA,NA,NA,NA,NA,1812,1826,NA
97017,NA,NA,NA,NA,NA,NA,1812,1226,NA
124835,NA,NA,NA,NA,NA,NA,NA,1826,2914297
4525,NA,NA,NA,NA,1826,1819,1812,139,213
124808,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28297,NA,NA,NA,NA,NA,1819,1812,439,2914817
96934,NA,NA,NA,NA,NA,NA,462,1826,2914817
96829,NA,NA,NA,NA,NA,NA,1812,1826,2914817
96852,NA,NA,NA,NA,NA,NA,1812,1826,2914817
124791,NA,NA,NA,NA,NA,NA,NA,1826,NA
96748,NA,NA,NA,NA,NA,NA,1812,1826,NA
125021,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28314,NA,NA,NA,NA,NA,1819,1812,1826,NA
39721,NA,NA,NA,NA,NA,461,1812,1561,NA
124698,NA,NA,NA,NA,NA,NA,NA,1223,NA
124820,NA,NA,NA,NA,NA,NA,NA,929,NA
33982,NA,NA,NA,NA,NA,461,1812,1561,2914817
125092,NA,NA,NA,NA,NA,NA,NA,1826,NA
28269,NA,NA,NA,NA,NA,1819,1812,1826,2914817
124704,NA,NA,NA,NA,NA,NA,NA,1259,2914817
28394,NA,NA,NA,NA,NA,1106,NA,1826,NA
124901,NA,NA,NA,NA,NA,NA,NA,1826,NA
96868,NA,NA,NA,NA,NA,NA,1812,1826,2914817
124824,NA,NA,NA,NA,NA,NA,NA,287,NA
4531,NA,NA,NA,NA,1826,1819,1812,1826,NA
120478,NA,NA,NA,NA,NA,NA,298,1826,2914817
37229,NA,NA,NA,NA,NA,NA,NA,1826,637
112753,NA,NA,NA,NA,NA,NA,455,722,NA
23787,NA,NA,NA,NA,79,1819,1812,1826,NA
23706,NA,NA,NA,NA,79,1819,1812,570,NA
96754,NA,NA,NA,NA,NA,NA,1812,1826,NA
97014,NA,NA,NA,NA,NA,NA,1812,1826,NA
124860,NA,NA,NA,NA,NA,NA,NA,1826,NA
24594,NA,NA,NA,NA,NA,NA,NA,1493,2914817
4550,NA,NA,NA,NA,1826,1819,1812,1826,213
124768,NA,NA,NA,NA,NA,NA,NA,601,NA
39725,NA,NA,NA,NA,NA,581,1812,1826,2914817
1318,NA,NA,1819,1826,1826,1819,1812,1826,NA
96833,NA,NA,NA,NA,NA,NA,1812,1826,2914817
97293,NA,NA,NA,NA,NA,NA,1812,1826,NA
125706,NA,NA,NA,NA,NA,NA,NA,1826,2914817
840,889,NA,NA,1728,17,NA,1812,1826,2914817
96801,NA,NA,NA,NA,NA,NA,1812,1826,2914817
124709,NA,NA,NA,NA,NA,NA,NA,1826,2913206
96911,NA,NA,NA,NA,NA,NA,1812,1826,1045
96844,NA,NA,NA,NA,NA,NA,1812,1826,923
124965,NA,NA,NA,NA,NA,NA,NA,139,213
28257,NA,NA,NA,NA,NA,1819,1812,1826,NA
124934,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124926,NA,NA,NA,NA,NA,NA,NA,1826,NA
96936,NA,NA,NA,NA,NA,NA,1812,1826,2914603
124867,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28219,NA,NA,NA,NA,NA,1819,1812,1826,2914817
96958,NA,NA,NA,NA,NA,NA,1812,215,NA
96840,NA,NA,NA,NA,NA,NA,1812,1826,NA
2338,NA,NA,NA,231,1826,1819,1812,1826,NA
23781,NA,NA,NA,NA,79,1819,210,1826,2914817
111024,NA,NA,NA,NA,NA,NA,942,1350,NA
23693,NA,NA,NA,NA,79,1819,111,1826,NA
124966,NA,NA,NA,NA,NA,NA,NA,986,NA
96747,NA,NA,NA,NA,NA,NA,1812,1493,2914817
23791,NA,NA,NA,NA,67,NA,NA,761,NA
39717,NA,NA,NA,NA,NA,581,1503,398,NA
96864,NA,NA,NA,NA,NA,NA,1812,1826,924
124942,NA,NA,NA,NA,NA,NA,NA,1826,213
96933,NA,NA,NA,NA,NA,NA,1812,1826,2914817
125027,NA,NA,NA,NA,NA,NA,NA,1826,1506
124830,NA,NA,NA,NA,NA,NA,NA,594,NA
1913,NA,NA,NA,1826,1826,1819,1812,1826,945
96997,NA,NA,NA,NA,NA,NA,1812,1522,NA
124720,NA,NA,NA,NA,NA,NA,NA,1826,NA
97022,NA,NA,NA,NA,NA,NA,1812,1826,NA
37312,NA,NA,NA,NA,NA,1002,1812,1826,2914817
40599,NA,NA,NA,NA,NA,465,1812,1826,2914817
2341,NA,NA,NA,87,1826,1819,1812,1826,2914817
124832,NA,NA,NA,NA,NA,NA,NA,1826,NA
28131,NA,NA,NA,NA,NA,1819,1812,1826,NA
96854,NA,NA,NA,NA,NA,NA,1812,1826,NA
2278,NA,NA,NA,980,1826,1819,1812,1826,NA
124739,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124734,NA,NA,NA,NA,NA,NA,NA,1826,1738
4345,NA,NA,NA,NA,1021,1819,656,564,NA
96736,NA,NA,NA,NA,NA,NA,1812,1462,NA
28497,NA,NA,NA,NA,NA,1819,1812,1826,NA
28619,NA,NA,NA,NA,NA,1819,1812,1342,2914817
124935,NA,NA,NA,NA,NA,NA,NA,1826,NA
96901,NA,NA,NA,NA,NA,NA,462,1666,NA
35743,NA,NA,NA,NA,NA,1289,1812,1189,NA
124955,NA,NA,NA,NA,NA,NA,NA,76,NA
28154,NA,NA,NA,NA,NA,1819,1812,1826,NA
102931,NA,NA,NA,NA,NA,NA,1489,1826,NA
117477,NA,NA,NA,NA,NA,NA,514,1826,NA
124789,NA,NA,NA,NA,NA,NA,NA,590,NA
28192,NA,NA,NA,NA,NA,1190,1812,1826,NA
124950,NA,NA,NA,NA,NA,NA,NA,77,NA
107385,NA,NA,NA,NA,NA,NA,1161,299,NA
125214,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124805,NA,NA,NA,NA,NA,NA,NA,1826,NA
96949,NA,NA,NA,NA,NA,NA,1812,1073,NA
1852,NA,NA,1225,1826,1826,1819,1812,1826,NA
96836,NA,NA,NA,NA,NA,NA,1812,1826,NA
96672,NA,NA,NA,NA,NA,NA,1812,1826,NA
124726,NA,NA,NA,NA,NA,NA,NA,1826,2914817
2109,NA,NA,NA,1826,1826,1819,1812,1826,NA
28124,NA,NA,NA,NA,NA,1819,1812,1826,NA
125099,NA,NA,NA,NA,NA,NA,NA,1826,NA
96705,NA,NA,NA,NA,NA,NA,1812,1826,NA
124819,NA,NA,NA,NA,NA,NA,NA,1826,NA
124753,NA,NA,NA,NA,NA,NA,NA,384,NA
125067,NA,NA,NA,NA,NA,NA,NA,1826,2913077
124884,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124758,NA,NA,NA,NA,NA,NA,NA,384,NA
124892,NA,NA,NA,NA,NA,NA,NA,1811,NA
124971,NA,NA,NA,NA,NA,NA,NA,399,NA
124829,NA,NA,NA,NA,NA,NA,NA,273,NA
5729,NA,NA,NA,NA,1354,NA,1812,1826,2914189
124741,NA,NA,NA,NA,NA,NA,NA,1826,NA
124794,NA,NA,NA,NA,NA,NA,NA,1232,NA
96696,NA,NA,NA,NA,NA,NA,1812,1826,NA
4545,NA,NA,NA,NA,1826,1819,1812,1675,NA
124888,NA,NA,NA,NA,NA,NA,NA,1826,NA
124890,NA,NA,NA,NA,NA,NA,NA,1826,NA
124898,NA,NA,NA,NA,NA,NA,NA,1826,NA
124862,NA,NA,NA,NA,NA,NA,NA,1826,2914817
124725,NA,NA,NA,NA,NA,NA,NA,1826,NA
124838,NA,NA,NA,NA,NA,NA,NA,1826,NA
107212,NA,NA,NA,NA,NA,NA,NA,1680,2914817
102887,NA,NA,NA,NA,NA,NA,1491,461,NA
130833,NA,NA,NA,NA,NA,NA,NA,1616,2913172
124994,NA,NA,NA,NA,NA,NA,NA,130,NA
96674,NA,NA,NA,NA,NA,NA,1812,1826,NA
125101,NA,NA,NA,NA,NA,NA,NA,1826,NA
125052,NA,NA,NA,NA,NA,NA,NA,559,NA
35135,NA,NA,NA,NA,NA,NA,NA,1635,NA
96787,NA,NA,NA,NA,NA,NA,1812,1826,2914817
125026,NA,NA,NA,NA,NA,NA,NA,1826,NA
4319,NA,NA,NA,NA,1826,1819,1812,1826,NA
124991,NA,NA,NA,NA,NA,NA,NA,1826,1181
124744,NA,NA,NA,NA,NA,NA,NA,496,NA
124871,NA,NA,NA,NA,NA,NA,NA,818,NA
4553,NA,NA,NA,NA,1826,NA,1812,1826,NA
124743,NA,NA,NA,NA,NA,NA,NA,117,NA
93624,NA,NA,NA,NA,NA,318,1812,1826,NA
96940,NA,NA,NA,NA,NA,NA,1812,1826,NA
125022,NA,NA,NA,NA,NA,NA,NA,1826,NA
124815,NA,NA,NA,NA,NA,NA,NA,259,NA
134243,NA,NA,NA,NA,NA,NA,NA,1370,NA
135541,NA,NA,NA,NA,NA,NA,NA,1312,NA
185637,NA,NA,NA,NA,NA,NA,NA,958,NA
96996,NA,NA,NA,NA,NA,NA,1812,440,NA
189065,NA,NA,NA,NA,NA,NA,NA,384,2914817
191695,NA,NA,NA,NA,NA,NA,NA,483,NA
190099,NA,NA,NA,NA,NA,NA,NA,636,213
193273,NA,NA,NA,NA,NA,NA,NA,363,2914817
4338,NA,NA,NA,NA,1826,472,NA,490,NA
188721,NA,NA,NA,NA,NA,NA,NA,742,NA
193292,NA,NA,NA,NA,NA,NA,NA,376,2914817
124856,NA,NA,NA,NA,NA,NA,NA,1826,2914297
124731,NA,NA,NA,NA,NA,NA,NA,1719,NA
96956,NA,NA,NA,NA,NA,NA,1812,1826,NA
125005,NA,NA,NA,NA,NA,NA,NA,1826,2914745
125033,NA,NA,NA,NA,NA,NA,NA,246,NA
23785,NA,NA,NA,NA,79,NA,1812,1826,NA
96768,NA,NA,NA,NA,NA,NA,1812,1826,NA
96907,NA,NA,NA,NA,NA,NA,1812,1826,NA
28424,NA,NA,NA,NA,NA,109,1812,377,NA
58758,NA,NA,NA,NA,NA,409,195,1826,NA
96848,NA,NA,NA,NA,NA,NA,1812,1101,NA
125068,NA,NA,NA,NA,NA,NA,NA,1826,2914817
28306,NA,NA,NA,NA,NA,1819,1812,1826,NA
96706,NA,NA,NA,NA,NA,NA,1812,1826,734
97198,NA,NA,NA,NA,NA,NA,1812,1826,1198
124721,NA,NA,NA,NA,NA,NA,NA,1826,NA
96884,NA,NA,NA,NA,NA,NA,1812,1493,NA
96816,NA,NA,NA,NA,NA,NA,196,229,NA
96820,NA,NA,NA,NA,NA,NA,1812,1826,1728
129073,NA,NA,NA,NA,NA,NA,NA,1701,2914817
124780,NA,NA,NA,NA,NA,NA,NA,412,2914817
124929,NA,NA,NA,NA,NA,NA,NA,1455,2914817
21817,NA,NA,NA,NA,1131,1819,1812,1826,NA
124828,NA,NA,NA,NA,NA,NA,NA,1826,2914817
96903,NA,NA,NA,NA,NA,NA,1812,1826,1735
125109,NA,NA,NA,NA,NA,NA,NA,1826,2913561
28586,NA,NA,NA,NA,NA,1819,NA,1826,2913211
1892,NA,NA,188,307,1826,598,1812,1826,2913351
96978,NA,NA,NA,NA,NA,NA,1812,1826,1728
125044,NA,NA,NA,NA,NA,NA,NA,1826,NA
125042,NA,NA,NA,NA,NA,NA,NA,1826,2914817
112755,NA,NA,NA,NA,NA,NA,364,835,NA
124703,NA,NA,NA,NA,NA,NA,NA,1826,NA
124859,NA,NA,NA,NA,NA,NA,NA,174,NA
108080,NA,NA,NA,NA,NA,NA,1103,1493,NA
72775,NA,NA,NA,NA,NA,NA,1812,1493,NA
124948,NA,NA,NA,NA,NA,NA,NA,1826,NA
124868,NA,NA,NA,NA,NA,NA,NA,1826,NA
88882,NA,NA,NA,NA,NA,NA,NA,1094,2914603
125090,NA,NA,NA,NA,NA,NA,NA,1826,NA
29579,NA,NA,NA,NA,NA,1074,1810,1826,2913521
36392,NA,NA,NA,NA,NA,397,206,1826,2913144
124970,NA,NA,NA,NA,NA,NA,NA,1826,474
124858,NA,NA,NA,NA,NA,NA,NA,1210,NA
28292,NA,NA,NA,NA,NA,1819,1812,1826,NA
